country_code,product,season_name,planting_year,planting_month,harvest_year,harvest_month,crop_production_system,qc_flag,area,production,yield
BJ,Maize,Main,2002,3,2002,10,All (PS),0,5448.96,6440.417142857143,1.1819534632034632
BJ,Maize,Main,2003,3,2003,10,All (PS),0,3078.308571428571,1656.36,0.5380747126436781
BJ,Maize,Main,2004,3,2004,10,All (PS),0,2982.48,3873.685714285714,1.2988136431043005
BJ,Maize,Main,2005,3,2005,10,All (PS),0,3251.5371428571425,3839.7771428571423,1.1809113579687145
BJ,Maize,Main,2006,3,2006,10,All (PS),0,3982.045714285714,3023.022857142857,0.759163272861903
BJ,Maize,Main,2007,3,2007,10,All (PS),0,5453.382857142857,4365.36,0.8004866180048662
BJ,Maize,Main,2008,3,2008,10,All (PS),0,7977.36,7436.297142857143,0.9321751986693771
BJ,Maize,Main,2009,3,2009,10,All (PS),0,5812.371428571429,5902.302857142857,1.0154724159797082
BJ,Maize,Main,2010,3,2010,10,All (PS),0,2010.925714285714,568.8531428571429,0.2828812316715542
BJ,Maize,Main,2011,3,2011,10,All (PS),0,3989.417142857143,4687.4914285714285,1.1749815225424982
BJ,Maize,Main,2012,3,2012,10,All (PS),0,10381.551428571427,14930.734279270508,1.438198749194568
BJ,Maize,Main,2013,3,2013,10,All (PS),0,6497.961472685712,8262.936438875999,1.2716197954711472
BJ,Maize,Main,2014,3,2014,10,All (PS),0,5657.649570628573,7672.674387154382,1.356159354051675
BJ,Maize,Main,2015,3,2015,10,All (PS),0,7214.0,10612.4199324452,1.471086766349487
BJ,Maize,Main,2016,3,2016,10,All (PS),0,6060.0,9279.752,1.5313122112211222
BJ,Maize,Main,2017,3,2017,10,All (PS),0,5961.0,7478.076,1.2545002516356316
BJ,Maize,Main,2018,3,2018,10,All (PS),0,8118.47143226106,10997.1824204811,1.3545878078452875
BJ,Maize,Main,2019,3,2019,10,All (PS),0,10274.177764428,11259.1324491767,1.0958670082737796
BJ,Maize,Main,2020,3,2020,10,All (PS),0,9224.65301177689,10560.1468361018,1.1447744237772322
BJ,Maize,Main,2021,3,2021,10,All (PS),0,8518.28122333013,10221.9374679962,1.200000000000005
BJ,Maize,Main,1995,3,1995,10,All (PS),0,96.0,118.0,1.2291666666666667
BJ,Maize,Main,1996,3,1996,10,All (PS),0,170.0,127.0,0.7470588235294118
BJ,Maize,Main,1997,3,1997,10,All (PS),0,198.0,170.0,0.8585858585858586
BJ,Maize,Main,1998,3,1998,10,All (PS),0,229.0,226.0,0.9868995633187772
BJ,Maize,Main,1999,3,1999,10,All (PS),0,135.25192604006165,129.8212634822804,0.959847798720643
BJ,Maize,Main,2000,3,2000,10,All (PS),0,139.73882896764252,141.03235747303543,1.0092567578743088
BJ,Maize,Main,2001,3,2001,10,All (PS),0,143.95762711864407,153.26964560862865,1.0646858292705117
BJ,Maize,Main,2002,3,2002,10,All (PS),0,153.16486902927582,159.17873651771956,1.0392640135205826
BJ,Maize,Main,2003,3,2003,10,All (PS),0,127.326656394453,126.84899845916794,0.9962485629575846
BJ,Maize,Main,2004,3,2004,10,All (PS),0,119.02773497688752,103.15408320493066,0.8666390503436937
BJ,Maize,Main,2005,3,2005,10,All (PS),0,156.21802773497689,105.97457627118644,0.6783760991463276
BJ,Maize,Main,2006,3,2006,10,All (PS),0,143.18721109399075,141.1949152542373,0.986086076930113
BJ,Maize,Main,2007,3,2007,10,All (PS),0,134.16640986132512,141.84745762711864,1.0572501550405402
BJ,Maize,Main,2008,3,2008,10,All (PS),0,195.7157164869029,177.26579352850538,0.905731009805581
BJ,Maize,Main,2009,3,2009,10,All (PS),0,186.0762711864407,271.16718027734976,1.45729048926207
BJ,Maize,Main,2010,3,2010,10,All (PS),0,39.5215716486903,47.16640986132512,1.1934345698746562
BJ,Maize,Main,2011,3,2011,10,All (PS),0,127.52388289676423,215.5631741140216,1.6903749259935
BJ,Maize,Main,2012,3,2012,10,All (PS),0,34.872472069131994,39.08493882572306,1.120796333229264
BJ,Maize,Main,2013,3,2013,10,All (PS),0,52.395320749871566,90.356115799692,1.7245073511629088
BJ,Maize,Main,2014,3,2014,10,All (PS),0,62.03305855161787,69.12618918393646,1.1143443640847788
BJ,Maize,Main,2015,3,2015,10,All (PS),0,69.5555851872333,78.1751615370841,1.1239235688499805
BJ,Maize,Main,2016,3,2016,10,All (PS),0,65.93198,80.6209756,1.2227901482709909
BJ,Maize,Main,2017,3,2017,10,All (PS),0,67.25,73.1475,1.0876951672862452
BJ,Maize,Main,2018,3,2018,10,All (PS),0,78.1000200508379,101.479057582982,1.2993473947500385
BJ,Maize,Main,2019,3,2019,10,All (PS),0,98.8380012300199,103.896262375035,1.0511772909413992
BJ,Maize,Main,2020,3,2020,10,All (PS),0,34.0,33.0238714285714,0.9712903361344528
BJ,Maize,Main,2021,3,2021,10,All (PS),0,26.6385144333382,25.8737316380795,0.9712903361344516
BJ,Maize,Main,1995,3,1995,10,All (PS),0,134.0,175.0,1.3059701492537314
BJ,Maize,Main,1996,3,1996,10,All (PS),0,198.0,143.0,0.7222222222222222
BJ,Maize,Main,1997,3,1997,10,All (PS),0,232.0,205.0,0.8836206896551724
BJ,Maize,Main,1998,3,1998,10,All (PS),0,218.0,232.0,1.0642201834862386
BJ,Maize,Main,1999,3,1999,10,All (PS),0,153.89830508474574,134.23728813559322,0.8722466960352424
BJ,Maize,Main,2000,3,2000,10,All (PS),0,163.38983050847455,169.4915254237288,1.037344398340249
BJ,Maize,Main,2001,3,2001,10,All (PS),0,174.23728813559322,185.7627118644068,1.0661478599221792
BJ,Maize,Main,2002,3,2002,10,All (PS),0,181.6949152542373,185.7627118644068,1.0223880597014927
BJ,Maize,Main,2003,3,2003,10,All (PS),0,149.15254237288136,142.3728813559322,0.9545454545454546
BJ,Maize,Main,2004,3,2004,10,All (PS),0,168.135593220339,151.864406779661,0.9032258064516128
BJ,Maize,Main,2005,3,2005,10,All (PS),0,197.28813559322032,152.54237288135593,0.7731958762886598
BJ,Maize,Main,2006,3,2006,10,All (PS),0,214.91525423728817,190.5084745762712,0.8864353312302837
BJ,Maize,Main,2007,3,2007,10,All (PS),0,208.81355932203388,195.2542372881356,0.9350649350649352
BJ,Maize,Main,2008,3,2008,10,All (PS),0,236.61016949152545,237.96610169491524,1.0057306590257875
BJ,Maize,Main,2009,3,2009,10,All (PS),0,262.3728813559322,342.3728813559322,1.3049095607235142
BJ,Maize,Main,2010,3,2010,10,All (PS),0,19.66101694915254,48.813559322033896,2.4827586206896552
BJ,Maize,Main,2011,3,2011,10,All (PS),0,180.33898305084745,271.864406779661,1.5075187969924813
BJ,Maize,Main,2012,3,2012,10,All (PS),0,63.53533405649715,69.59045880677965,1.095303264556666
BJ,Maize,Main,2013,3,2013,10,All (PS),0,176.4585310734461,200.4506079096047,1.1359643916913973
BJ,Maize,Main,2014,3,2014,10,All (PS),0,189.83050847457628,231.79254237288137,1.22105
BJ,Maize,Main,2015,3,2015,10,All (PS),0,231.368314655172,281.246755172414,1.215580256058744
BJ,Maize,Main,2016,3,2016,10,All (PS),0,240.09,291.39945,1.213709234037236
BJ,Maize,Main,2017,3,2017,10,All (PS),0,226.0,233.428,1.0328672566371682
BJ,Maize,Main,2018,3,2018,10,All (PS),0,281.272653840106,324.075051317794,1.1521740449820612
BJ,Maize,Main,2019,3,2019,10,All (PS),0,355.959280012004,331.794434860448,0.9321134564865368
BJ,Maize,Main,2020,3,2020,10,All (PS),0,296.347639313711,273.251207383445,0.9220630473596708
BJ,Maize,Main,2021,3,2021,10,All (PS),0,220.416502273364,203.237911774537,0.9220630473596672
BJ,Maize,Main,1995,3,1995,10,All (PS),0,1317.0,1237.0,0.9392558845861808
BJ,Maize,Main,1996,3,1996,10,All (PS),0,1164.0,731.0,0.6280068728522337
BJ,Maize,Main,1997,3,1997,10,All (PS),0,1483.0,1288.0,0.868509777478085
BJ,Maize,Main,1998,3,1998,10,All (PS),0,1264.0,1058.0,0.8370253164556962
BJ,Maize,Main,1999,3,1999,10,All (PS),0,1732.8082191780825,1072.283105022831,0.6188123377735614
BJ,Maize,Main,2000,3,2000,10,All (PS),0,800.6575342465753,804.2602739726027,1.0044997262523954
BJ,Maize,Main,2001,3,2001,10,All (PS),0,739.716894977169,569.4657534246576,0.7698428375658959
BJ,Maize,Main,2002,3,2002,10,All (PS),0,2835.54794520548,2882.3926940639267,1.0165205278710434
BJ,Maize,Main,2003,3,2003,10,All (PS),0,3746.109589041096,2830.662100456621,0.7556271468238586
BJ,Maize,Main,2004,3,2004,10,All (PS),0,3404.698630136986,2763.958904109589,0.8118072124340658
BJ,Maize,Main,2005,3,2005,10,All (PS),0,2887.5616438356165,2186.036529680365,0.7570527660758789
BJ,Maize,Main,2006,3,2006,10,All (PS),0,2744.4383561643835,2066.0639269406392,0.7528184855382076
BJ,Maize,Main,2007,3,2007,10,All (PS),0,2699.4657534246576,2380.8356164383563,0.8819654827692948
BJ,Maize,Main,2008,3,2008,10,All (PS),0,3713.8721461187215,4642.13698630137,1.2499452871991716
BJ,Maize,Main,2009,3,2009,10,All (PS),0,4029.228310502283,5295.885844748858,1.3143672774622877
BJ,Maize,Main,2010,3,2010,10,All (PS),0,2913.780821917808,2343.3424657534247,0.8042274312901375
BJ,Maize,Main,2011,3,2011,10,All (PS),0,3880.6027397260273,6167.881278538813,1.5894132154775185
BJ,Maize,Main,2012,3,2012,10,All (PS),0,2653.538812785388,2594.81899543379,0.977871129275113
BJ,Maize,Main,2013,3,2013,10,All (PS),0,3038.196347031964,2629.473744292238,0.8654719589999476
BJ,Maize,Main,2014,3,2014,10,All (PS),0,3308.5251141552512,3062.039611872146,0.9254998847587592
BJ,Maize,Main,2015,3,2015,10,All (PS),0,2805.0,2645.75,0.9432263814616756
BJ,Maize,Main,2016,3,2016,10,All (PS),0,2812.0,2563.35,0.9115753911806544
BJ,Maize,Main,2017,3,2017,10,All (PS),0,3679.0,3483.4597164751,0.9468496103493068
BJ,Maize,Main,2018,3,2018,10,All (PS),0,3332.8183451299,3030.93065519944,0.9094196986848696
BJ,Maize,Main,2019,3,2019,10,All (PS),0,4217.78513604681,3103.12663611044,0.7357242097493134
BJ,Maize,Main,2020,3,2020,10,All (PS),0,6062.0,5420.54,0.8941834378093039
BJ,Maize,Main,2021,3,2021,10,All (PS),0,3617.2,3281.3315,0.9071468262744664
BJ,Maize,Main,1995,3,1995,10,All (PS),0,3677.0,2692.0,0.7321185749252108
BJ,Maize,Main,1996,3,1996,10,All (PS),0,3342.0,1900.0,0.5685218432076601
BJ,Maize,Main,1997,3,1997,10,All (PS),0,3105.0,2732.0,0.8798711755233495
BJ,Maize,Main,1998,3,1998,10,All (PS),0,2720.0,2578.0,0.9477941176470588
BJ,Maize,Main,1999,3,1999,10,All (PS),0,2682.1917808219177,1697.7168949771687,0.6329588014981273
BJ,Maize,Main,2000,3,2000,10,All (PS),1,1375.342465753425,2802.739726027397,2.0378486055776888
BJ,Maize,Main,2001,3,2001,10,All (PS),0,2502.283105022831,1857.5342465753424,0.7423357664233576
BJ,Maize,Main,2002,3,2002,10,All (PS),0,3479.4520547945203,3593.607305936073,1.032808398950131
BJ,Maize,Main,2003,3,2003,10,All (PS),0,2495.890410958904,1954.3378995433789,0.783022319795097
BJ,Maize,Main,2004,3,2004,10,All (PS),0,2786.3013698630134,2189.041095890411,0.7856440511307768
BJ,Maize,Main,2005,3,2005,10,All (PS),0,2016.4383561643835,1431.9634703196346,0.7101449275362318
BJ,Maize,Main,2006,3,2006,10,All (PS),0,1983.561643835616,1705.9360730593603,0.860036832412523
BJ,Maize,Main,2007,3,2007,10,All (PS),0,2057.5342465753424,1956.1643835616435,0.9507323568575232
BJ,Maize,Main,2008,3,2008,10,All (PS),0,7388.1278538812785,6569.863013698629,0.8892459826946847
BJ,Maize,Main,2009,3,2009,10,All (PS),0,8149.771689497717,7325.114155251141,0.8988121918422232
BJ,Maize,Main,2010,3,2010,10,All (PS),0,6808.219178082191,5224.657534246575,0.7674044265593561
BJ,Maize,Main,2011,3,2011,10,All (PS),0,7627.397260273972,8346.118721461187,1.0942289272030652
BJ,Maize,Main,2012,3,2012,10,All (PS),0,4721.461187214612,4488.62100456621,0.9506847195357836
BJ,Maize,Main,2013,3,2013,10,All (PS),0,5296.803652968037,4770.776255707762,0.9006896551724137
BJ,Maize,Main,2014,3,2014,10,All (PS),0,4984.474885844748,4517.785388127854,0.90637138145841
BJ,Maize,Main,2015,3,2015,10,All (PS),0,5596.0,5222.45,0.9332469621157968
BJ,Maize,Main,2016,3,2016,10,All (PS),0,5702.0,4949.05,0.8679498421606454
BJ,Maize,Main,2017,3,2017,10,All (PS),0,6016.0,5535.86666666667,0.92019060283688
BJ,Maize,Main,2018,3,2018,10,All (PS),0,6492.92825290137,5809.3197955149,0.8947149220259751
BJ,Maize,Main,2019,3,2019,10,All (PS),0,8217.00238013974,5947.696284051,0.7238279860337404
BJ,Maize,Main,2020,3,2020,10,All (PS),0,7212.0,5955.6,0.8257903494176373
BJ,Maize,Main,2021,3,2021,10,All (PS),0,4836.3,4520.255,0.9346514897752414
BJ,Maize,Main,1995,3,1995,10,All (PS),0,1561.0,1362.0,0.8725176169122357
BJ,Maize,Main,1996,3,1996,10,All (PS),0,1519.0,1241.0,0.8169848584595129
BJ,Maize,Main,1997,3,1997,10,All (PS),0,2035.0,2043.0,1.0039312039312038
BJ,Maize,Main,1998,3,1998,10,All (PS),0,2249.0,1931.0,0.858603823921743
BJ,Maize,Main,1999,3,1999,10,All (PS),0,2537.318772136954,2222.2609208972844,0.8758304022736864
BJ,Maize,Main,2000,3,2000,10,All (PS),0,1427.4144037780402,1853.063754427391,1.298196059618534
BJ,Maize,Main,2001,3,2001,10,All (PS),0,3952.530106257379,3031.995277449823,0.7671023865573529
BJ,Maize,Main,2002,3,2002,10,All (PS),0,2368.038961038961,1913.4899645808737,0.8080483455142743
BJ,Maize,Main,2003,3,2003,10,All (PS),0,2865.0401416765053,2393.619834710744,0.8354576956503285
BJ,Maize,Main,2004,3,2004,10,All (PS),0,3071.4757969303423,2437.566706021252,0.7936141669933962
BJ,Maize,Main,2005,3,2005,10,All (PS),0,2983.0873671782765,2502.083825265644,0.8387564684813045
BJ,Maize,Main,2006,3,2006,10,All (PS),0,3811.619834710744,2737.2018890200707,0.7181203812860816
BJ,Maize,Main,2007,3,2007,10,All (PS),0,2384.361275088548,2411.507674144038,1.0113851870264423
BJ,Maize,Main,2008,3,2008,10,All (PS),0,7606.846517119245,6071.393152302243,0.7981485019631385
BJ,Maize,Main,2009,3,2009,10,All (PS),0,8144.75678866588,6248.318772136954,0.7671584228066847
BJ,Maize,Main,2010,3,2010,10,All (PS),0,6427.142857142857,5019.059031877214,0.780916052970449
BJ,Maize,Main,2011,3,2011,10,All (PS),0,7535.4427390791025,6979.114521841795,0.9261717942129442
BJ,Maize,Main,2012,3,2012,10,All (PS),0,4108.344746162928,3721.8837662337664,0.9059326799947583
BJ,Maize,Main,2013,3,2013,10,All (PS),0,4266.210153482881,3490.9524793388427,0.81827953939139
BJ,Maize,Main,2014,3,2014,10,All (PS),0,4432.8677685950415,3857.1456611570247,0.8701242316504995
BJ,Maize,Main,2015,3,2015,10,All (PS),0,3526.0,3070.6,0.8708451503119682
BJ,Maize,Main,2016,3,2016,10,All (PS),0,3196.0,2842.5,0.8893929912390488
BJ,Maize,Main,2017,3,2017,10,All (PS),0,3367.0,3217.83388888889,0.9556976206976212
BJ,Maize,Main,2018,3,2018,10,All (PS),0,4116.82375155961,3560.52610472274,0.8648721246261457
BJ,Maize,Main,2019,3,2019,10,All (PS),0,5209.96832978481,3645.33691167694,0.6996850423901724
BJ,Maize,Main,2020,3,2020,10,All (PS),0,4180.0,3437.5,0.8223684210526315
BJ,Maize,Main,2021,3,2021,10,All (PS),0,2960.3,2698.083,0.9114221531601526
BJ,Maize,Main,1995,3,1995,10,All (PS),0,2727.0,1454.0,0.5331866519985332
BJ,Maize,Main,1996,3,1996,10,All (PS),0,3123.0,1680.0,0.5379442843419788
BJ,Maize,Main,1997,3,1997,10,All (PS),0,2991.0,2225.0,0.7438983617519225
BJ,Maize,Main,1998,3,1998,10,All (PS),0,2313.0,1883.0,0.8140942498919153
BJ,Maize,Main,1999,3,1999,10,All (PS),0,3224.3041237113403,2439.182130584192,0.756498778339981
BJ,Maize,Main,2000,3,2000,10,All (PS),0,3001.508591065292,2256.905498281787,0.7519237176265315
BJ,Maize,Main,2001,3,2001,10,All (PS),0,3027.900343642612,2106.331615120275,0.6956409974135161
BJ,Maize,Main,2002,3,2002,10,All (PS),0,3058.745704467354,2082.204467353952,0.6807380111111735
BJ,Maize,Main,2004,3,2004,10,All (PS),0,3779.9329896907216,3059.3453608247423,0.8093649726512907
BJ,Maize,Main,2005,3,2005,10,All (PS),0,5894.331615120275,4510.127147766323,0.765163455716818
BJ,Maize,Main,2006,3,2006,10,All (PS),0,2456.314432989691,1457.0309278350514,0.5931776926708986
BJ,Maize,Main,2007,3,2007,10,All (PS),0,3407.3951890034364,2143.3951890034364,0.6290421480668689
BJ,Maize,Main,2008,3,2008,10,All (PS),0,10325.95704467354,7266.57560137457,0.7037193327395163
BJ,Maize,Main,2009,3,2009,10,All (PS),0,8889.917525773195,8740.335051546392,0.9831739187913564
BJ,Maize,Main,2010,3,2010,10,All (PS),0,5409.13058419244,3867.812714776632,0.7150525679819727
BJ,Maize,Main,2011,3,2011,10,All (PS),0,9101.670103092783,10420.115120274912,1.14485748244535
BJ,Maize,Main,2012,3,2012,10,All (PS),0,4113.844501718213,4092.2519243986258,0.9947512412512022
BJ,Maize,Main,2013,3,2013,10,All (PS),0,4854.491408934708,4533.029467353952,0.9337805107680068
BJ,Maize,Main,2014,3,2014,10,All (PS),0,5137.113402061856,4867.661512027491,0.9475479965215065
BJ,Maize,Main,2015,3,2015,10,All (PS),0,3147.0,3052.05,0.9698284080076264
BJ,Maize,Main,2016,3,2016,10,All (PS),0,2501.0,2597.28,1.0384966013594563
BJ,Maize,Main,2017,3,2017,10,All (PS),0,2878.0,2917.76111111111,1.0138155354798857
BJ,Maize,Main,2018,3,2018,10,All (PS),0,3799.13112599766,3637.49267675994,0.957453837765267
BJ,Maize,Main,2019,3,2019,10,All (PS),0,4807.91844432228,3724.13680746771,0.7745840222946337
BJ,Maize,Main,2020,3,2020,10,All (PS),0,6400.0,5368.25,0.8387890625
BJ,Maize,Main,2021,3,2021,10,All (PS),0,4787.55,4854.1565,1.013912439556767
BJ,Maize,Main,1995,3,1995,10,All (PS),0,7506.0,7509.0,1.0003996802557953
BJ,Maize,Main,1996,3,1996,10,All (PS),0,5365.0,5206.0,0.970363466915191
BJ,Maize,Main,1997,3,1997,10,All (PS),0,6883.0,6488.0,0.9426122330379196
BJ,Maize,Main,1998,3,1998,10,All (PS),0,9306.0,10241.0,1.1004728132387709
BJ,Maize,Main,1999,3,1999,10,All (PS),0,8938.0,8723.0,0.9759454016558514
BJ,Maize,Main,2000,3,2000,10,All (PS),0,8512.0,6807.0,0.7996945488721805
BJ,Maize,Main,2001,3,2001,10,All (PS),0,8709.0,7021.0,0.8061775175106212
BJ,Maize,Main,2002,3,2002,10,All (PS),0,10054.0,9327.0,0.9276904714541476
BJ,Maize,Main,2003,3,2003,10,All (PS),0,4181.0,3475.0,0.831140875388663
BJ,Maize,Main,2004,3,2004,10,All (PS),0,6668.0,6691.0,1.0034493101379725
BJ,Maize,Main,2005,3,2005,10,All (PS),0,2352.0,1709.0,0.7266156462585034
BJ,Maize,Main,2006,3,2006,10,All (PS),0,6542.0,6091.0,0.9310608376643228
BJ,Maize,Main,2007,3,2007,10,All (PS),0,6822.0,8243.0,1.2082966871885077
BJ,Maize,Main,2008,3,2008,10,All (PS),0,26894.0,24947.0,0.9276046701866588
BJ,Maize,Main,2009,3,2009,10,All (PS),0,31167.0,31640.0,1.0151763082747778
BJ,Maize,Main,2010,3,2010,10,All (PS),0,21385.0,15866.0,0.7419219078793546
BJ,Maize,Main,2011,3,2011,10,All (PS),0,30526.0,38049.0,1.2464456528860643
BJ,Maize,Main,2012,3,2012,10,All (PS),0,19710.0,20611.35,1.0457305936073058
BJ,Maize,Main,2013,3,2013,10,All (PS),0,22030.0,21419.5,0.9722877893781208
BJ,Maize,Main,2014,3,2014,10,All (PS),0,23010.0,23340.75,1.014374185136897
BJ,Maize,Main,2015,3,2015,10,All (PS),0,19836.0,19997.2,1.0081266384351684
BJ,Maize,Main,2016,3,2016,10,All (PS),0,22113.0,21139.225,0.955963686519242
BJ,Maize,Main,2017,3,2017,10,All (PS),0,22732.0,23865.9833333333,1.0498848906094185
BJ,Maize,Main,2018,3,2018,10,All (PS),0,24933.8716518477,24640.1563159478,0.988220227488091
BJ,Maize,Main,2019,3,2019,10,All (PS),0,31554.5890435151,25227.0784390187,0.7994741558582652
BJ,Maize,Main,2020,3,2020,10,All (PS),0,37390.0,36488.5,0.9758892752072746
BJ,Maize,Main,2021,3,2021,10,All (PS),0,19171.55,23182.81925,1.209230304800603
BJ,Maize,Main,1995,3,1995,10,All (PS),0,6035.0,4865.0,0.8061309030654515
BJ,Maize,Main,1996,3,1996,10,All (PS),0,1567.0,1145.0,0.7306955966815571
BJ,Maize,Main,1997,3,1997,10,All (PS),0,3050.0,2477.0,0.8121311475409836
BJ,Maize,Main,1998,3,1998,10,All (PS),0,2050.0,1690.0,0.824390243902439
BJ,Maize,Main,1999,3,1999,10,All (PS),0,2258.443804034582,2157.3602305475506,0.955241935483871
BJ,Maize,Main,2000,3,2000,10,All (PS),0,3122.6628242074926,2424.184438040346,0.7763196267133275
BJ,Maize,Main,2001,3,2001,10,All (PS),0,2094.524495677233,1547.2161383285302,0.738695652173913
BJ,Maize,Main,2002,3,2002,10,All (PS),0,2431.4697406340056,1797.6484149855908,0.7393258426966293
BJ,Maize,Main,2003,3,2003,10,All (PS),0,2590.835734870317,1893.2680115273777,0.730755711775044
BJ,Maize,Main,2004,3,2004,10,All (PS),0,4332.023054755043,3888.530259365994,0.8976245532898887
BJ,Maize,Main,2005,3,2005,10,All (PS),0,3736.449567723343,3337.579250720461,0.8932488423105045
BJ,Maize,Main,2006,3,2006,10,All (PS),0,5015.93083573487,3015.204610951009,0.601125635439361
BJ,Maize,Main,2007,3,2007,10,All (PS),0,5033.233429394812,4558.7780979827085,0.9057354803690972
BJ,Maize,Main,2008,3,2008,10,All (PS),0,22786.605187319885,20772.21902017291,0.9115977939413316
BJ,Maize,Main,2009,3,2009,10,All (PS),0,17137.763688760806,17879.953890489913,1.0433072958180565
BJ,Maize,Main,2010,3,2010,10,All (PS),0,13964.103746397694,10966.201729106628,0.7853136820138255
BJ,Maize,Main,2011,3,2011,10,All (PS),0,16080.484149855907,20338.743515850143,1.2648091516593043
BJ,Maize,Main,2012,3,2012,10,All (PS),0,8103.988472622478,7987.423631123919,0.9856163613889202
BJ,Maize,Main,2013,3,2013,10,All (PS),0,7886.340057636888,7149.613832853026,0.9065819861431872
BJ,Maize,Main,2014,3,2014,10,All (PS),0,8127.665706051873,7525.4899135446685,0.9259103641456584
BJ,Maize,Main,2015,3,2015,10,All (PS),0,8785.0,8910.75,1.014314171883893
BJ,Maize,Main,2016,3,2016,10,All (PS),0,8512.0,8417.955,0.988951480263158
BJ,Maize,Main,2017,3,2017,10,All (PS),0,8864.0,8601.20166666667,0.9703521735860412
BJ,Maize,Main,2018,3,2018,10,All (PS),0,9941.18855352875,9438.42767884576,0.9494264823591412
BJ,Maize,Main,2019,3,2019,10,All (PS),0,12580.8828965978,9663.24857448812,0.7680898593453497
BJ,Maize,Main,2020,3,2020,10,All (PS),0,10412.0,9381.418,0.9010197848636188
BJ,Maize,Main,2021,3,2021,10,All (PS),0,8969.95,8807.4045,0.981878884497684
BJ,Maize,Main,1995,3,1995,10,All (PS),0,2678.0,2048.0,0.7647498132935027
BJ,Maize,Main,1996,3,1996,10,All (PS),0,2217.0,1430.0,0.6450157870996842
BJ,Maize,Main,1997,3,1997,10,All (PS),0,3217.0,2597.0,0.8072738576313335
BJ,Maize,Main,1998,3,1998,10,All (PS),0,3085.0,2417.0,0.7834683954619125
BJ,Maize,Main,1999,3,1999,10,All (PS),0,2501.69587628866,1905.8178694158075,0.7618103733069045
BJ,Maize,Main,2000,3,2000,10,All (PS),0,2145.491408934708,1652.094501718213,0.7700308166409863
BJ,Maize,Main,2001,3,2001,10,All (PS),0,1952.0996563573883,1382.668384879725,0.7082980524978831
BJ,Maize,Main,2002,3,2002,10,All (PS),0,2294.2542955326458,1567.795532646048,0.6833573487031701
BJ,Maize,Main,2003,3,2003,10,All (PS),0,2308.3041237113403,1555.3986254295532,0.673827425707125
BJ,Maize,Main,2004,3,2004,10,All (PS),0,2457.0670103092784,2025.6546391752577,0.8244197780020182
BJ,Maize,Main,2005,3,2005,10,All (PS),0,1863.668384879725,1257.872852233677,0.6749445676274944
BJ,Maize,Main,2006,3,2006,10,All (PS),0,2382.685567010309,1566.9690721649483,0.6576482830385015
BJ,Maize,Main,2007,3,2007,10,All (PS),0,2973.604810996563,2011.6048109965632,0.6764869371873262
BJ,Maize,Main,2008,3,2008,10,All (PS),0,10677.04295532646,10270.42439862543,0.9619165570090564
BJ,Maize,Main,2009,3,2009,10,All (PS),0,7686.082474226803,7916.664948453607,1.03
BJ,Maize,Main,2010,3,2010,10,All (PS),0,4905.86941580756,3685.1872852233673,0.7511792452830188
BJ,Maize,Main,2011,3,2011,10,All (PS),0,11023.329896907217,11577.884879725085,1.0503073924126554
BJ,Maize,Main,2012,3,2012,10,All (PS),0,3759.1554982817865,3974.093075601374,1.0571770913487963
BJ,Maize,Main,2013,3,2013,10,All (PS),0,4107.508591065292,4032.920532646048,0.981841046277666
BJ,Maize,Main,2014,3,2014,10,All (PS),0,4462.886597938144,4368.463487972508,0.9788425925925924
BJ,Maize,Main,2015,3,2015,10,All (PS),0,4872.0,4618.41,0.9479495073891624
BJ,Maize,Main,2016,3,2016,10,All (PS),0,4620.0,4402.973,0.9530244588744587
BJ,Maize,Main,2017,3,2017,10,All (PS),0,5001.0,5015.99222222222,1.002997844875469
BJ,Maize,Main,2018,3,2018,10,All (PS),0,5650.06562900346,5433.20139860196,0.9616173962142542
BJ,Maize,Main,2019,3,2019,10,All (PS),0,7150.33354953851,5562.61884462178,0.7779523578981568
BJ,Maize,Main,2020,3,2020,10,All (PS),0,9112.0,7815.502,0.8577153204565409
BJ,Maize,Main,2021,3,2021,10,All (PS),0,6955.75,6641.437,0.9548124932609712
BJ,Maize,Main,1995,3,1995,10,All (PS),0,6294.0,6137.0,0.975055608516047
BJ,Maize,Main,1996,3,1996,10,All (PS),0,6676.0,5735.0,0.8590473337327741
BJ,Maize,Main,1997,3,1997,10,All (PS),0,6682.0,6019.0,0.9007782101167316
BJ,Maize,Main,1998,3,1998,10,All (PS),0,6902.0,5116.0,0.7412344248044045
BJ,Maize,Main,1999,3,1999,10,All (PS),0,6527.0,5356.0,0.8205913896123793
BJ,Maize,Main,2000,3,2000,10,All (PS),0,7433.0,6277.0,0.8444773308220099
BJ,Maize,Main,2001,3,2001,10,All (PS),0,6919.0,5417.0,0.7829166064460182
BJ,Maize,Main,2002,3,2002,10,All (PS),0,6099.0,5724.0,0.9385145105755042
BJ,Maize,Main,2003,3,2003,10,All (PS),0,6722.0,5313.0,0.7903897649509075
BJ,Maize,Main,2004,3,2004,10,All (PS),0,5634.0,4888.0,0.8675896343627973
BJ,Maize,Main,2005,3,2005,10,All (PS),0,6045.0,4590.0,0.7593052109181141
BJ,Maize,Main,2006,3,2006,10,All (PS),0,6223.0,5526.0,0.8879961433392255
BJ,Maize,Main,2007,3,2007,10,All (PS),0,5781.0,4912.0,0.8496799861615637
